authorization_notice_id,filing_date,patentee,address,LOC
CN305256189S,2019-03,个人,海南省,20
CN305256190S,2018-06,研究所,重庆市,20
CN305256191S,2019-01,公司,北京市,20
CN305256192S,2019-01,公司,浙江省,20
CN305256193S,2019-01,公司,浙江省,20
CN305256194S,2017-07,学校,江西省,21
CN305256195S,2018-06,个人,山东省,21
CN305256196S,2018-06,工厂,江苏省,21
CN305256197S,2018-06,工厂,江苏省,21
CN305256198S,2018-06,工厂,江苏省,21
CN305256199S,2018-06,工厂,江苏省,21
CN305256200S,2018-06,个人,山西省,21
CN305256201S,2018-07,工厂,江苏省,21
CN305256202S,2018-07,个人,江苏省,21
CN305256203S,2018-08,个人,河南省,21
CN305256204S,2018-08,个人,广东省,21
CN305256205S,2018-08,个人,广东省,21
CN305256206S,2018-08,公司,江苏省,21
CN305256207S,2018-08,公司,江苏省,21
CN305256208S,2018-08,公司,江苏省,21
CN305256209S,2018-08,公司,江苏省,21
CN305256210S,2018-09,工厂,江苏省,21
CN305256211S,2018-09,公司,江苏省,21
CN305256212S,2018-09,公司,江苏省,21
CN305256213S,2018-09,公司,江苏省,21
CN305256214S,2018-09,公司,江苏省,21
CN305256215S,2018-09,公司,江苏省,21
CN305256216S,2018-09,公司,江苏省,21
CN305256217S,2018-09,研究所,广东省,21
CN305256218S,2018-09,研究所,广东省,21
CN305256219S,2018-09,个人,广东省,21
CN305256220S,2018-09,个人,河北省,21
CN305256221S,2018-09,个人,广东省,21
CN305256222S,2018-09,个人,广东省,21
CN305256223S,2018-09,研究所,广东省,21
CN305256224S,2018-09,公司,广东省,21
CN305256225S,2018-10,学校,广东省,21
CN305256226S,2018-09,个人,浙江省,21
CN305256227S,2018-10,个人,广东省,21
CN305256228S,2018-10,公司,西班牙,21
CN305256229S,2018-10,个人,广东省,21
CN305256230S,2018-10,研究所,广东省,21
CN305256231S,2018-11,个人,广东省,21
CN305256232S,2018-11,研究所,北京市,21
CN305256233S,2018-11,公司,广东省,21
CN305256234S,2018-11,个人,广东省,21
CN305256235S,2018-11,个人,浙江省,21
CN305256236S,2018-11,个人,吉林省,21
CN305256237S,2018-11,个人,福建省,21
CN305256238S,2018-11,个人,福建省,21
CN305256239S,2018-11,个人,福建省,21
CN305256240S,2018-11,个人,福建省,21
CN305256241S,2018-11,个人,福建省,21
CN305256242S,2018-11,个人,福建省,21
CN305256243S,2018-11,个人,广东省,21
CN305256244S,2018-11,个人,山东省,21
CN305256245S,2018-11,个人,广东省,21
CN305256246S,2018-11,公司,美国,21
CN305256247S,2018-11,学校,山东省,21
CN305256248S,2018-12,学校,陕西省,21
CN305256249S,2018-12,个人,浙江省,21
CN305256250S,2018-12,个人,河北省,21
CN305256251S,2018-12,个人,河北省,21
CN305256252S,2018-12,个人,广东省,21
CN305256253S,2018-12,公司,福建省,21
CN305256254S,2018-12,个人,河北省,21
CN305256255S,2018-12,研究所,北京市,21
CN305256256S,2018-12,个人,河北省,21
CN305256257S,2019-01,个人,浙江省,21
CN305256258S,2019-01,个人,浙江省,21
CN305256259S,2019-01,个人,浙江省,21
CN305256260S,2019-01,学校,广东省,21
CN305256261S,2019-01,个人,河北省,21
CN305256262S,2019-01,个人,河北省,21
CN305256263S,2019-01,个人,河北省,21
CN305256264S,2019-01,个人,浙江省,21
CN305256265S,2019-01,个人,河北省,21
CN305256266S,2019-01,公司,北京市,21
CN305256267S,2019-01,公司,北京市,21
CN305256268S,2019-01,个人,香港特别行政区,21
CN305256269S,2019-01,公司,贵州省,21
CN305256270S,2019-01,个人,河北省,21
CN305256271S,2019-01,个人,浙江省,21
CN305256272S,2019-01,个人,浙江省,21
CN305256273S,2019-01,公司,浙江省,21
CN305256274S,2019-01,个人,辽宁省,21
CN305256275S,2019-01,个人,辽宁省,21
CN305256276S,2019-02,公司,内蒙古自治区,21
CN305256277S,2019-02,个人,广东省,21
CN305256278S,2019-02,个人,广东省,21
CN305256279S,2019-02,公司,广东省,21
CN305256280S,2019-02,公司,广东省,21
CN305256281S,2019-02,个人,广东省,21
CN305256282S,2019-03,个人,辽宁省,21
CN305256283S,2019-03,公司,浙江省,21
CN305256284S,2019-03,个人,河北省,21
CN305256285S,2019-03,个人,浙江省,21
CN305256286S,2019-04,个人,广东省,21
CN305256287S,2019-04,个人,广东省,21
CN305256288S,2019-04,个人,河北省,21
CN305256289S,2018-04,公司,德国,21
CN305256290S,2018-08,公司,美国,21
CN305256291S,2018-08,研究所,浙江省,21
CN305256292S,2018-11,公司,福建省,21
CN305256293S,2018-12,个人,上海市,21
CN305256294S,2018-12,学校,陕西省,21
CN305256295S,2018-12,研究所,江西省,21
CN305256296S,2018-12,公司,日本,21
CN305256297S,2019-01,公司,广东省,21
CN305256298S,2019-01,个人,浙江省,21
CN305256299S,2019-01,公司,广东省,21
CN305256300S,2019-01,公司,山东省,21
CN305256301S,2019-01,公司,山东省,21
CN305256302S,2019-01,公司,山东省,21
CN305256303S,2019-01,公司,江苏省,21
CN305256304S,2019-01,公司,江苏省,21
CN305256305S,2019-01,公司,江苏省,21
CN305256306S,2019-01,公司,江苏省,21
CN305256307S,2019-01,公司,江苏省,21
CN305256308S,2019-01,公司,江苏省,21
CN305256309S,2019-01,公司,江苏省,21
CN305256310S,2019-01,公司,江苏省,21
CN305256311S,2019-01,公司,江苏省,21
CN305256312S,2019-01,公司,江苏省,21
CN305256313S,2019-01,公司,江苏省,21
CN305256314S,2019-01,公司,江苏省,21
CN305256315S,2019-01,公司,江苏省,21
CN305256316S,2019-01,公司,江苏省,21
CN305256317S,2019-01,公司,江苏省,21
CN305256318S,2019-01,公司,江苏省,21
CN305256319S,2019-01,公司,江苏省,21
CN305256320S,2019-01,公司,江苏省,21
CN305256321S,2019-01,公司,江苏省,21
CN305256322S,2019-01,公司,江苏省,21
CN305256323S,2019-01,公司,江苏省,21
CN305256324S,2019-01,公司,福建省,21
CN305256325S,2019-01,个人,台湾省,21
CN305256326S,2019-02,个人,浙江省,21
CN305256327S,2019-03,个人,浙江省,21
CN305256328S,2018-08,公司,上海市,21
CN305256329S,2018-09,公司,美国,21
CN305256330S,2018-09,公司,广东省,21
CN305256331S,2018-09,公司,广东省,21
CN305256332S,2018-10,公司,广东省,21
CN305256333S,2018-12,公司,广东省,21
CN305256334S,2018-12,公司,浙江省,21
CN305256335S,2018-12,公司,福建省,21
CN305256336S,2018-12,个人,广东省,21
CN305256337S,2019-01,个人,山东省,22
CN305256338S,2018-11,公司,浙江省,22
CN305256339S,2019-02,研究所,北京市,22
CN305256340S,2019-02,研究所,北京市,22
CN305256341S,2018-12,个人,河南省,22
CN305256342S,2018-12,个人,广西壮族自治区,22
CN305256343S,2019-04,个人,河北省,22
CN305256344S,2018-07,个人,江西省,22
CN305256345S,2018-11,学校,广东省,22
CN305256346S,2018-11,公司,浙江省,22
CN305256347S,2018-11,公司,浙江省,22
CN305256348S,2018-11,研究所,广东省,22
CN305256349S,2018-11,研究所,广东省,22
CN305256350S,2018-11,公司,浙江省,22
CN305256351S,2018-12,个人,广东省,22
CN305256352S,2018-12,研究所,广东省,22
CN305256353S,2019-02,学校,湖北省,22
CN305256354S,2019-04,研究所,广东省,22
CN305256355S,2018-11,公司,江苏省,22
CN305256356S,2018-07,公司,北京市,23
CN305256357S,2018-07,公司,北京市,23
CN305256358S,2018-07,个人,广西壮族自治区,23
CN305256359S,2018-07,公司,浙江省,23
CN305256360S,2018-07,个人,江西省,23
CN305256361S,2018-08,个人,北京市,23
CN305256362S,2018-08,个人,江西省,23
CN305256363S,2018-08,个人,江西省,23
CN305256364S,2018-08,个人,江西省,23
CN305256365S,2018-08,个人,四川省,23
CN305256366S,2018-09,公司,浙江省,23
CN305256367S,2018-09,个人,广东省,23
CN305256368S,2018-09,个人,广东省,23
CN305256369S,2018-09,个人,广东省,23
CN305256370S,2018-09,个人,广东省,23
CN305256371S,2018-09,个人,广东省,23
CN305256372S,2018-09,个人,广东省,23
CN305256373S,2018-09,个人,广东省,23
CN305256374S,2018-09,个人,江西省,23
CN305256375S,2018-09,研究所,福建省,23
CN305256376S,2018-09,研究所,湖南省,23
CN305256377S,2018-09,研究所,福建省,23
CN305256378S,2018-09,研究所,福建省,23
CN305256379S,2018-09,个人,广东省,23
CN305256380S,2018-09,公司,广东省,23
CN305256381S,2018-09,公司,广东省,23
CN305256382S,2018-09,个人,福建省,23
CN305256383S,2018-09,公司,浙江省,23
CN305256384S,2018-09,公司,浙江省,23
CN305256385S,2018-09,公司,浙江省,23
CN305256386S,2018-09,公司,浙江省,23
CN305256387S,2018-10,个人,福建省,23
CN305256388S,2018-11,研究所,福建省,23
CN305256389S,2018-11,研究所,福建省,23
CN305256390S,2018-11,研究所,福建省,23
CN305256391S,2018-11,公司,辽宁省,23
CN305256392S,2018-11,公司,广东省,23
CN305256393S,2018-11,公司,浙江省,23
CN305256394S,2018-11,个人,浙江省,23
CN305256395S,2018-11,公司,上海市,23
CN305256396S,2018-11,个人,浙江省,23
CN305256397S,2018-11,研究所,江西省,23
CN305256398S,2018-11,公司,福建省,23
CN305256399S,2018-12,公司,福建省,23
CN305256400S,2018-12,公司,福建省,23
CN305256401S,2018-12,研究所,北京市,23
CN305256402S,2018-12,公司,山东省,23
CN305256403S,2018-12,个人,浙江省,23
CN305256404S,2018-12,个人,浙江省,23
CN305256405S,2018-12,个人,河南省,23
CN305256406S,2018-12,公司,上海市,23
CN305256407S,2018-12,公司,广东省,23
CN305256408S,2018-12,研究所,天津市,23
CN305256409S,2018-12,个人,浙江省,23
CN305256410S,2018-12,研究所,浙江省,23
CN305256411S,2018-12,个人,广东省,23
CN305256412S,2018-12,公司,浙江省,23
CN305256413S,2018-12,公司,陕西省,23
CN305256414S,2018-12,公司,陕西省,23
CN305256415S,2019-01,公司,广东省,23
CN305256416S,2019-01,研究所,广东省,23
CN305256417S,2019-01,公司,新疆维吾尔自治区,23
CN305256418S,2019-01,个人,江西省,23
CN305256419S,2019-01,个人,江西省,23
CN305256420S,2019-01,个人,浙江省,23
CN305256421S,2019-01,研究所,浙江省,23
CN305256422S,2019-01,个人,福建省,23
CN305256423S,2019-01,研究所,浙江省,23
CN305256424S,2019-01,个人,广东省,23
CN305256425S,2019-01,公司,广东省,23
CN305256426S,2019-02,研究所,浙江省,23
CN305256427S,2019-02,公司,江苏省,23
CN305256428S,2019-02,个人,重庆市,23
CN305256429S,2019-02,研究所,浙江省,23
CN305256430S,2019-02,研究所,浙江省,23
CN305256431S,2019-02,个人,北京市,23
CN305256432S,2019-02,研究所,北京市,23
CN305256433S,2019-02,个人,河南省,23
CN305256434S,2019-03,个人,重庆市,23
CN305256435S,2019-03,个人,四川省,23
CN305256436S,2019-03,个人,福建省,23
CN305256437S,2019-03,个人,福建省,23
CN305256438S,2019-03,个人,福建省,23
CN305256439S,2019-03,研究所,广东省,23
CN305256440S,2019-03,学校,辽宁省,23
CN305256441S,2019-04,研究所,广东省,23
CN305256442S,2019-06,研究所,河南省,23
CN305256443S,2019-06,公司,广东省,23
CN305256444S,2018-05,公司,安徽省,23
CN305256445S,2018-08,研究所,广东省,23
CN305256446S,2018-08,研究所,广东省,23
CN305256447S,2018-09,个人,广东省,23
CN305256448S,2018-09,个人,广东省,23
CN305256449S,2018-09,研究所,浙江省,23
CN305256450S,2018-09,研究所,浙江省,23
CN305256451S,2018-09,研究所,广东省,23
CN305256452S,2018-10,公司,美国,23
CN305256453S,2018-10,个人,广东省,23
CN305256454S,2018-11,学校,福建省,23
CN305256455S,2018-11,个人,浙江省,23
CN305256456S,2018-11,公司,浙江省,23
CN305256457S,2018-12,个人,广东省,23
CN305256458S,2018-12,公司,美国,23
CN305256459S,2018-07,研究所,黑龙江省,23
CN305256460S,2018-07,公司,江苏省,23
CN305256461S,2018-08,研究所,广东省,23
CN305256462S,2018-09,公司,浙江省,23
CN305256463S,2018-09,研究所,山东省,23
CN305256464S,2018-09,研究所,山东省,23
CN305256465S,2018-09,公司,广东省,23
CN305256466S,2018-09,个人,浙江省,23
CN305256467S,2018-11,公司,浙江省,23
CN305256468S,2018-11,公司,浙江省,23
CN305256469S,2018-11,研究所,广东省,23
CN305256470S,2018-11,学校,辽宁省,23
CN305256471S,2018-12,公司,广东省,23
CN305256472S,2018-12,研究所,山东省,"['23', '14']"
CN305256473S,2018-12,公司,浙江省,23
CN305256474S,2019-01,学校,黑龙江省,23
CN305256475S,2019-01,个人,浙江省,23
CN305256476S,2019-01,个人,浙江省,23
CN305256477S,2019-01,公司,江苏省,23
CN305256478S,2019-01,研究所,山东省,"['23', '14']"
CN305256479S,2019-02,个人,广西壮族自治区,23
CN305256480S,2018-07,公司,北京市,23
CN305256481S,2018-07,公司,北京市,23
CN305256482S,2018-07,研究所,河北省,"['23', '14']"
CN305256483S,2018-07,研究所,山东省,23
CN305256484S,2018-08,个人,广东省,23
CN305256485S,2018-08,个人,广东省,23
CN305256486S,2018-08,研究所,广东省,23
CN305256487S,2018-08,公司,德国,23
CN305256488S,2018-08,公司,德国,23
CN305256489S,2018-08,公司,德国,23
CN305256490S,2018-09,公司,浙江省,23
CN305256491S,2018-09,公司,浙江省,23
CN305256492S,2018-09,公司,浙江省,23
CN305256493S,2018-09,公司,浙江省,23
CN305256494S,2018-09,公司,浙江省,23
CN305256495S,2018-09,个人,广东省,23
CN305256496S,2018-09,个人,广东省,23
CN305256497S,2018-09,研究所,山东省,"['23', '14']"
CN305256498S,2018-09,个人,江西省,23
CN305256499S,2018-09,公司,北京市,23
CN305256500S,2018-09,个人,辽宁省,23
CN305256501S,2018-09,公司,广东省,23
CN305256502S,2018-10,个人,广东省,23
CN305256503S,2018-10,公司,浙江省,23
CN305256504S,2018-10,个人,山东省,23
CN305256505S,2018-10,研究所,广东省,23
CN305256506S,2018-10,个人,湖北省,23
CN305256507S,2018-10,公司,广东省,23
CN305256508S,2018-11,个人,浙江省,23
CN305256509S,2018-11,个人,浙江省,23
CN305256510S,2018-11,个人,北京市,23
CN305256511S,2018-11,个人,广东省,23
CN305256512S,2018-11,研究所,广东省,23
CN305256513S,2018-11,研究所,广东省,23
CN305256514S,2018-11,研究所,江西省,23
CN305256515S,2018-11,个人,河北省,23
CN305256516S,2018-11,个人,广东省,23
CN305256517S,2018-11,个人,广东省,23
CN305256518S,2018-11,个人,江西省,23
CN305256519S,2018-11,公司,广东省,23
CN305256520S,2018-11,学校,陕西省,23
CN305256521S,2018-11,公司,广东省,23
CN305256522S,2018-12,公司,广东省,23
CN305256523S,2018-12,个人,浙江省,23
CN305256524S,2018-12,个人,广东省,23
CN305256525S,2018-12,个人,贵州省,23
CN305256526S,2018-12,个人,广东省,23
CN305256527S,2018-12,个人,广东省,23
CN305256528S,2018-12,公司,浙江省,23
CN305256529S,2018-12,公司,浙江省,23
CN305256530S,2018-12,公司,浙江省,23
CN305256531S,2018-12,公司,浙江省,23
CN305256532S,2018-12,公司,北京市,23
CN305256533S,2018-12,公司,北京市,23
CN305256534S,2018-12,个人,广东省,23
CN305256535S,2018-12,公司,美国,23
CN305256536S,2018-12,公司,浙江省,23
CN305256537S,2018-12,个人,广东省,23
CN305256538S,2018-12,个人,广东省,23
CN305256539S,2018-12,公司,北京市,23
CN305256540S,2018-12,公司,北京市,23
CN305256541S,2018-12,个人,广东省,23
CN305256542S,2018-12,个人,北京市,23
CN305256543S,2018-12,公司,香港特别行政区,23
CN305256544S,2018-12,公司,香港特别行政区,23
CN305256545S,2018-12,公司,浙江省,23
CN305256546S,2018-12,公司,广东省,23
CN305256547S,2018-12,公司,韩国,23
CN305256548S,2018-12,研究所,广东省,23
CN305256549S,2018-12,研究所,广东省,23
CN305256550S,2018-12,公司,广东省,23
CN305256551S,2019-01,公司,浙江省,23
CN305256552S,2019-01,个人,广东省,23
CN305256553S,2019-01,个人,广西壮族自治区,23
CN305256554S,2019-01,研究所,上海市,23
CN305256555S,2019-01,研究所,广东省,23
CN305256556S,2019-01,公司,浙江省,23
CN305256557S,2019-01,个人,广东省,"['23', '26']"
CN305256558S,2019-01,个人,广西壮族自治区,23
CN305256559S,2019-01,个人,广西壮族自治区,23
CN305256560S,2019-01,个人,广西壮族自治区,23
CN305256561S,2019-01,研究所,广东省,23
CN305256562S,2019-01,公司,浙江省,23
CN305256563S,2019-02,个人,浙江省,23
CN305256564S,2019-02,公司,浙江省,23
CN305256565S,2019-02,公司,浙江省,23
CN305256566S,2019-02,研究所,浙江省,23
CN305256567S,2019-02,个人,广东省,"['23', '26']"
CN305256568S,2019-02,个人,广东省,"['23', '26']"
CN305256569S,2019-02,公司,浙江省,23
CN305256570S,2019-03,个人,江苏省,23
CN305256571S,2019-03,个人,江苏省,23
CN305256572S,2019-03,个人,江苏省,23
CN305256573S,2019-03,公司,浙江省,23
CN305256574S,2019-03,公司,浙江省,23
CN305256575S,2019-03,研究所,北京市,23
CN305256576S,2019-03,个人,广东省,23
CN305256577S,2019-03,公司,浙江省,23
CN305256578S,2019-03,公司,浙江省,23
CN305256579S,2019-03,公司,浙江省,23
CN305256580S,2019-03,公司,浙江省,23
CN305256581S,2019-03,公司,浙江省,23
CN305256582S,2019-03,公司,浙江省,23
CN305256583S,2019-03,公司,浙江省,23
CN305256584S,2019-03,公司,浙江省,23
CN305256585S,2019-03,公司,浙江省,23
CN305256586S,2019-04,研究所,福建省,23
CN305256587S,2019-04,公司,山东省,23
CN305256588S,2019-04,公司,浙江省,23
CN305256589S,2019-04,公司,浙江省,23
CN305256590S,2019-04,个人,江西省,23
CN305256591S,2019-04,个人,湖南省,"['23', '26']"
CN305256592S,2019-04,个人,湖南省,"['23', '26']"
CN305256593S,2019-04,个人,湖南省,"['23', '26']"
CN305256594S,2019-05,公司,广东省,23
CN305256595S,2018-08,研究所,广东省,23
CN305256596S,2018-08,个人,广东省,23
CN305256597S,2018-08,个人,广东省,23
CN305256598S,2018-08,个人,广东省,23
CN305256599S,2018-10,个人,浙江省,23
CN305256600S,2018-12,个人,安徽省,23
CN305256601S,2018-12,公司,河南省,23
CN305256602S,2019-01,公司,河北省,23
CN305256603S,2019-01,研究所,浙江省,23
CN305256604S,2018-08,个人,广东省,23
CN305256605S,2018-08,个人,广东省,23
CN305256606S,2018-08,个人,广东省,23
CN305256607S,2018-10,个人,广东省,23
CN305256608S,2018-11,公司,山东省,23
CN305256609S,2018-11,个人,广东省,23
CN305256610S,2018-12,个人,广东省,23
CN305256611S,2018-12,个人,广东省,23
CN305256612S,2018-12,个人,广东省,23
CN305256613S,2018-12,个人,广东省,23
CN305256614S,2019-01,个人,山东省,23
CN305256615S,2019-03,公司,浙江省,23
CN305256616S,2019-04,研究所,福建省,23
CN305256617S,2019-05,个人,广东省,23
CN305256618S,2019-05,个人,广东省,23
CN305256619S,2019-06,公司,广东省,23
CN305256620S,2018-10,个人,广东省,23
CN305256621S,2018-12,学校,四川省,23
CN305256622S,2018-12,个人,广东省,23
CN305256623S,2018-12,个人,广东省,23
CN305256624S,2018-12,个人,广东省,23
CN305256625S,2018-12,个人,广东省,23
CN305256626S,2019-04,研究所,广东省,23
CN305256627S,2019-03,个人,山东省,23
CN305256628S,2018-07,研究所,江苏省,24
CN305256629S,2018-08,个人,广东省,24
CN305256630S,2018-08,公司,广东省,24
CN305256631S,2018-08,研究所,安徽省,24
CN305256632S,2018-08,研究所,广东省,24
CN305256633S,2018-10,研究所,广东省,24
CN305256634S,2018-10,学校,上海市,24
CN305256635S,2018-10,研究所,江苏省,24
CN305256636S,2018-11,研究所,江苏省,24
CN305256637S,2018-11,研究所,上海市,24
CN305256638S,2018-11,研究所,北京市,24
CN305256639S,2018-11,研究所,北京市,24
CN305256640S,2018-11,公司,日本,24
CN305256641S,2018-11,个人,山东省,24
CN305256642S,2018-11,研究所,四川省,24
CN305256643S,2018-11,公司,北京市,24
CN305256644S,2018-12,研究所,上海市,24
CN305256645S,2018-12,公司,德国,24
CN305256646S,2018-12,研究所,甘肃省,24
CN305256647S,2018-12,研究所,江苏省,24
CN305256648S,2018-12,研究所,浙江省,24
CN305256649S,2018-12,公司,湖北省,24
CN305256650S,2019-01,研究所,广东省,24
CN305256651S,2019-01,研究所,山东省,24
CN305256652S,2019-01,个人,广西壮族自治区,24
CN305256653S,2019-01,个人,浙江省,24
CN305256654S,2019-01,研究所,上海市,24
CN305256655S,2019-01,个人,河南省,24
CN305256656S,2019-01,个人,河南省,24
CN305256657S,2019-01,个人,河南省,24
CN305256658S,2019-01,医院,安徽省,24
CN305256659S,2019-01,研究所,广东省,24
CN305256660S,2019-02,个人,广西壮族自治区,24
CN305256661S,2019-02,个人,天津市,24
CN305256662S,2019-02,研究所,广东省,24
CN305256663S,2019-03,医院,江苏省,24
CN305256664S,2019-03,个人,广西壮族自治区,24
CN305256665S,2019-03,研究所,广东省,24
CN305256666S,2019-04,学校,湖南省,24
CN305256667S,2018-06,个人,广东省,24
CN305256668S,2018-08,个人,上海市,24
CN305256669S,2018-08,公司,陕西省,24
CN305256670S,2018-09,公司,上海市,24
CN305256671S,2018-09,研究所,河南省,24
CN305256672S,2018-09,医院,江苏省,24
CN305256673S,2018-11,学校,福建省,24
CN305256674S,2018-11,个人,江苏省,24
CN305256675S,2018-11,个人,陕西省,24
CN305256676S,2018-11,学校,上海市,24
CN305256677S,2018-11,学校,上海市,24
CN305256678S,2018-12,公司,河南省,24
CN305256679S,2018-12,学校,四川省,24
CN305256680S,2018-12,研究所,福建省,24
CN305256681S,2019-01,研究所,浙江省,24
CN305256682S,2019-01,研究所,湖南省,24
CN305256683S,2019-01,研究所,广东省,24
CN305256684S,2019-01,研究所,江西省,24
CN305256685S,2019-01,研究所,福建省,24
CN305256686S,2019-02,研究所,江苏省,24
CN305256687S,2019-02,个人,山东省,24
CN305256688S,2019-02,研究所,广东省,24
CN305256689S,2019-04,研究所,湖南省,24
CN305256690S,2019-04,公司,美国,24
CN305256691S,2018-06,个人,辽宁省,24
CN305256692S,2018-07,学校,江苏省,24
CN305256693S,2018-08,研究所,广东省,24
CN305256694S,2018-11,个人,广西壮族自治区,24
CN305256695S,2018-11,研究所,上海市,24
CN305256696S,2018-11,研究所,广东省,24
CN305256697S,2018-11,学校,上海市,24
CN305256698S,2019-01,公司,上海市,24
CN305256699S,2019-01,公司,上海市,24
CN305256700S,2019-03,个人,广西壮族自治区,24
CN305256701S,2018-10,个人,广东省,24
CN305256702S,2018-11,个人,天津市,24
CN305256703S,2019-01,研究所,广东省,24
CN305256704S,2018-06,公司,北京市,25
CN305256705S,2018-06,公司,北京市,25
CN305256706S,2018-06,研究所,广东省,25
CN305256707S,2018-08,公司,湖北省,25
CN305256708S,2018-08,公司,湖北省,25
CN305256709S,2018-08,个人,浙江省,25
CN305256710S,2018-08,个人,浙江省,25
CN305256711S,2018-08,个人,浙江省,25
CN305256712S,2018-09,个人,辽宁省,25
CN305256713S,2018-09,个人,辽宁省,25
CN305256714S,2018-09,个人,辽宁省,25
CN305256715S,2018-09,公司,湖南省,25
CN305256716S,2018-09,公司,湖南省,25
CN305256717S,2018-09,公司,湖南省,25
CN305256718S,2018-10,研究所,辽宁省,25
CN305256719S,2018-10,公司,山东省,25
CN305256720S,2018-11,公司,甘肃省,25
CN305256721S,2018-11,公司,甘肃省,25
CN305256722S,2018-12,研究所,江苏省,25
CN305256723S,2018-12,公司,广东省,25
CN305256724S,2018-12,公司,广东省,25
CN305256725S,2018-12,公司,广东省,25
CN305256726S,2018-12,公司,广东省,25
CN305256727S,2018-12,公司,广东省,25
CN305256728S,2018-12,公司,广东省,25
CN305256729S,2018-12,公司,广东省,25
CN305256730S,2018-12,公司,广东省,25
CN305256731S,2018-12,公司,广东省,25
CN305256732S,2018-12,公司,陕西省,25
CN305256733S,2018-12,研究所,北京市,25
CN305256734S,2018-12,研究所,北京市,25
CN305256735S,2018-12,个人,江苏省,25
CN305256736S,2019-01,个人,北京市,25
CN305256737S,2019-01,公司,福建省,25
CN305256738S,2019-01,公司,江苏省,25
CN305256739S,2019-01,公司,江苏省,25
CN305256740S,2019-01,个人,湖南省,25
CN305256741S,2019-01,个人,福建省,25
CN305256742S,2019-02,个人,广东省,25
CN305256743S,2019-02,研究所,江苏省,25
CN305256744S,2019-04,个人,河北省,25
CN305256745S,2018-06,个人,湖南省,25
CN305256746S,2018-08,研究所,湖北省,25
CN305256747S,2018-08,个人,浙江省,25
CN305256748S,2018-08,个人,浙江省,25
CN305256749S,2018-08,个人,浙江省,25
CN305256750S,2018-08,个人,浙江省,25
CN305256751S,2018-08,个人,浙江省,25
CN305256752S,2018-08,个人,浙江省,25
CN305256753S,2018-08,个人,浙江省,25
CN305256754S,2018-08,个人,浙江省,25
CN305256755S,2018-08,个人,浙江省,25
CN305256756S,2018-08,个人,浙江省,25
CN305256757S,2018-08,个人,浙江省,25
CN305256758S,2018-08,个人,浙江省,25
CN305256759S,2018-08,个人,浙江省,25
CN305256760S,2018-08,个人,浙江省,25
CN305256761S,2018-08,个人,浙江省,25
CN305256762S,2018-08,个人,浙江省,25
CN305256763S,2018-10,个人,福建省,25
CN305256764S,2018-10,个人,广东省,25
CN305256765S,2018-10,个人,广东省,25
CN305256766S,2018-11,研究所,江西省,25
CN305256767S,2018-11,研究所,江西省,25
CN305256768S,2018-11,研究所,江西省,25
CN305256769S,2018-11,研究所,上海市,25
CN305256770S,2018-12,学校,江苏省,25
CN305256771S,2018-11,公司,甘肃省,25
CN305256772S,2018-12,公司,浙江省,25
CN305256773S,2018-12,学校,辽宁省,25
CN305256774S,2018-12,公司,江苏省,25
CN305256775S,2018-12,公司,山东省,25
CN305256776S,2018-12,研究所,浙江省,25
CN305256777S,2018-12,研究所,浙江省,25
CN305256778S,2018-12,个人,浙江省,25
CN305256779S,2018-12,个人,浙江省,25
CN305256780S,2018-12,个人,浙江省,25
CN305256781S,2018-12,个人,浙江省,25
CN305256782S,2018-12,个人,浙江省,25
CN305256783S,2018-12,个人,浙江省,25
CN305256784S,2018-12,个人,浙江省,25
CN305256785S,2018-12,个人,浙江省,25
CN305256786S,2018-12,个人,浙江省,25
CN305256787S,2019-01,公司,湖北省,25
CN305256788S,2019-01,公司,河北省,25
CN305256789S,2019-01,研究所,四川省,25
CN305256790S,2019-01,研究所,四川省,25
CN305256791S,2019-01,研究所,四川省,25
CN305256792S,2019-01,个人,福建省,25
CN305256793S,2019-01,公司,福建省,25
CN305256794S,2019-01,公司,意大利,25
CN305256795S,2019-01,公司,意大利,25
CN305256796S,2019-02,个人,福建省,25
CN305256797S,2019-02,个人,福建省,25
CN305256798S,2019-02,个人,福建省,25
CN305256799S,2019-02,个人,福建省,25
CN305256800S,2019-02,公司,浙江省,25
CN305256801S,2019-02,个人,福建省,25
CN305256802S,2019-02,个人,贵州省,25
CN305256803S,2019-02,个人,广东省,25
CN305256804S,2019-02,公司,广东省,25
CN305256805S,2019-02,公司,广东省,25
CN305256806S,2019-02,个人,广东省,25
CN305256807S,2018-10,研究所,广东省,25
CN305256808S,2018-10,研究所,广东省,25
CN305256809S,2018-10,研究所,广东省,25
CN305256810S,2018-10,研究所,广东省,25
CN305256811S,2018-10,研究所,广东省,25
CN305256812S,2019-04,个人,辽宁省,25
CN305256813S,2018-06,学校,江苏省,25
CN305256814S,2018-10,个人,浙江省,25
CN305256815S,2018-10,个人,山东省,25
CN305256816S,2018-11,研究所,广东省,25
CN305256817S,2018-11,个人,四川省,25
CN305256818S,2018-11,研究所,上海市,25
CN305256819S,2018-12,公司,江苏省,25
CN305256820S,2019-02,公司,河南省,25
CN305256821S,2019-02,研究所,广东省,25
CN305256822S,2019-02,研究所,广东省,25
CN305256823S,2019-02,公司,湖北省,25
CN305256824S,2019-03,学校,河南省,25
CN305256825S,2019-01,公司,河北省,25
CN305256826S,2018-08,公司,广东省,26
CN305256827S,2018-10,公司,广东省,26
